299,10.56,11.91,12.07,10.75,6.495,11.53,6.258,,,,,
300,12.3,7.545,8.818,10.15,7.561,12.68,5.718,,,,,
301,9.731,8.315,10.31,4.824,7.56,10.96,6.739,,,,,
302,9.293,9.539,13.67,7.317,5.668,3.182,2.282,,,,,
303,8.418,3.041,3.235,2.111,2.621,6.14,3.209,,,,,
304,10.47,6.981,4.784,7.201,5.762,11.5,4.948,,,,,
305,9.766,7.527,3.894,8.429,5.177,5.575,3.413,,,,,
306,10.54,11.57,4.232,11.11,6.404,7.417,7.154,,,,,
307,9.303,9.812,2.82,10.09,4.89,6.514,5.698,,,,,
308,9.097,9.734,3.055,8.585,4.361,3.859,7.394,,,,,
309,8.142,8.698,2.437,7.556,3.607,3.252,5.894,,,,,
310,12.83,8.085,11.12,5.234,7.565,6.114,1.307,,,,,
311,11.63,7.361,7.87,7.713,7.851,12.65,1.139,,,,,
312,12.18,12.97,13.53,5.96,7.557,4.26,1.757,,,,,
313,6.235,14.56,6.241,7.123,9.959,2.271,6.199,,,,,
314,7.651,15.64,6.841,10.21,10.05,2.903,4.375,,,,,
315,10.9,9.554,9.865,9.256,6.483,10.58,4.474,,,,,
316,8.508,10.13,10.18,8.487,6.953,6.76,4.84,,,,,
317,11.42,12.41,7.245,9.535,6.385,6.013,3.541,,,,,
318,12.31,3.241,8.438,6.547,7.525,4.293,7.243,,,,,
319,10.35,11.82,15.17,12.96,10.04,5.66,4.001,,,,,
320,6.499,4.95,8.449,7.335,6.829,7.801,1.134,,,,,
321,8.467,3.968,10.99,7.527,10.81,2.645,7.358,,,,,
322,13.38,5.736,6.98,9.949,8.378,6.246,2.858,,,,,
323,10.43,4.299,13.69,8.315,7.497,2.342,4.08,,,,,
324,7.964,7.829,10.99,7.313,6.614,4.727,5.291,,,,,
325,9.975,5.5,12.36,9.696,9.156,11.47,2.114,,,,,
326,10.24,5.805,11.85,9.616,7.988,9.907,5.837,,,,,
327,10.62,4.312,12.03,5.129,7.553,12.51,4.597,,,,,
328,9.131,5.027,7.217,2.165,4.353,1.536,2.307,,,,,
329,7.546,10.25,13.44,4.2,8.182,12.87,2.817,,,,,
330,9.227,7.637,10.09,4.493,7.991,10.1,2.434,,,,,
331,10.81,1.105,5.407,8.549,6.459,5.474,6.476,,,,,
332,10.43,2.717,7.786,7.917,6.554,0.5081,6.244,,,,,
333,11.74,4.116,7.568,8.429,6.872,1.293,5.187,,,,,
334,15.66,13.01,15.31,9.889,6.255,0.9363,6.477,,,,,
335,15.1,10.49,14.56,8.737,7.358,10.26,4.198,,,,,
336,11.5,13.06,3.791,6.561,8.07,4.629,6.313,,,,,
337,10.26,14.48,8.024,13.04,10.51,11.24,4.725,,,,,
338,9.977,12.49,2.434,10.63,7.832,8.622,5.219,,,,,
339,10.19,14.38,5.785,8.307,6.923,9.277,4.656,,,,,
340,11.27,14.36,8.249,8.428,10.2,6.077,3.472,,,,,
341,7.831,12.29,9.357,8.332,6.899,7.802,3.584,,,,,
342,9.13,11.93,7.519,7.839,6.397,8.264,2.664,,,,,
343,8.194,10.42,10.19,7.146,5.215,8.002,6.533,,,,,
344,9.553,8.041,7.686,10.55,6.478,2.481,5.18,,,,,
345,9.879,11.74,2.552,13.93,8.432,2.412,3.28,,,,,
346,13.36,11.37,10.06,6.127,8.11,6.833,3.271,,,,,
347,10.42,4.66,2.385,1.668,6.049,0.4969,4.228,,,,,
348,7.197,5.9,4.719,4.574,6.104,6.02,4.251,,,,,
349,7.598,12.44,5.99,10.07,7.415,11.8,3.902,,,,,
350,13.67,3.552,6.07,7.415,6.921,10.68,6.503,,,,,
351,9.039,8.348,3.662,8.085,6.798,4.927,6.643,,,,,
352,12.07,7.355,7.471,9.921,5.964,1.764,1.382,,,,,
353,10.22,5.705,10.58,4.647,5.976,11.3,4.462,,,,,
354,9.203,9.596,13.13,7.871,9.353,11.88,6.347,,,,,
355,6.487,3.721,7.759,4.506,5.883,8.726,1.659,,,,,
356,11.47,9.257,10.23,9.653,8.136,5.9,5.215,,,,,
357,8.402,10.78,6.457,12.75,8.195,3.658,1.181,,,,,
358,10.19,7.631,7.319,14.6,6.126,9.849,0.8632,,,,,
359,8.892,7.559,8.99,13.4,5.734,10.23,3.021,,,,,
360,8.377,9.916,10.21,12.28,7.137,10.89,1.14,,,,,
361,7.827,5.224,6.827,5.391,5.743,8.541,0.8461,,,,,
362,8.579,5.33,10.03,7.027,5.564,11.63,7.372,,,,,
363,9.566,10.54,14.52,11.72,8.663,12.74,6.976,,,,,
364,9.052,6.223,9.656,6.903,6.041,12.31,6.652,,,,,
365,10.02,8.558,11.09,10.42,9.958,12.34,7.167,,,,,
366,7.44,14.38,10.63,8.739,9.613,10.79,6.684,,,,,
367,9.606,7.001,10.66,8.772,4.171,3.685,1.602,,,,,
368,11.67,5.948,8.249,10.62,8.574,11.56,5.437,,,,,
369,12.5,5.409,9.081,4.194,6.346,5.069,7.136,,,,,
370,11.86,7.865,8.982,6.997,8.008,3.404,1.583,,,,,
371,12.25,11.54,8.06,8.055,5.884,5.909,0.8064,,,,,
372,12.31,9.69,8.658,6.554,6.358,1.929,4.522,,,,,
373,11.97,11.24,8.656,6.454,7.832,2.538,7.434,,,,,
